th_1 end
th_4 end
th_2 end
th_3 end
 A i=969, c=461, m=2
 A i=970, c=706, m=2
 A i=971, c=3605, m=1
 A i=972, c=813, m=2
 A i=973, c=709, m=5
 A i=974, c=889, m=1
 A i=975, c=1017, m=1
 A i=976, c=1021, m=1
 A i=977, c=521, m=2
 A i=978, c=1329, m=2
 A i=979, c=2353, m=1
 A i=980, c=1933, m=1
 A i=981, c=611, m=2
 A i=982, c=1658, m=2
 A i=983, c=3669, m=2
 A i=984, c=3091, m=2
 A i=985, c=2154, m=2
 A i=986, c=888, m=2
 A i=987, c=2674, m=2
 A i=988, c=982, m=2
 A i=989, c=570, m=2
 A i=990, c=789, m=4
 A i=991, c=3131, m=2
 A i=992, c=4249, m=2
 A i=993, c=953, m=2
 A i=994, c=733, m=2
 A i=995, c=794, m=3
 A i=996, c=818, m=6
 A i=997, c=526, m=2
 A i=998, c=1058, m=1
 A i=999, c=1288, m=4
 A i=1000, c=682, m=1
 A i=1001, c=861, m=2
 A i=1002, c=2418, m=2
 A i=1003, c=1323, m=2
 A i=1004, c=799, m=2
 A i=1005, c=378, m=2
 A i=1006, c=1188, m=2
 A i=1007, c=1035, m=4
 A i=1008, c=7002, m=2
 A i=1009, c=654, m=2
 A i=1010, c=1162, m=2
 A i=1011, c=1470, m=2
 A i=1012, c=641, m=4
 A i=1013, c=1233, m=2
 A i=1014, c=1849, m=2
 A i=1015, c=707, m=2
 A i=1016, c=963, m=4
 A i=1017, c=7197, m=1
 A i=1018, c=9402, m=1
 A i=1019, c=3278, m=1
 A i=1020, c=825, m=2
 A i=1021, c=4883, m=1
 A i=1022, c=8749, m=1
 A i=1023, c=401, m=4
 A i=1024, c=2579, m=1
 A i=1025, c=2481, m=1
 A i=1026, c=6443, m=2
 A i=1027, c=494, m=2
 A i=1028, c=459, m=2
 A i=1029, c=1164, m=2
 A i=1030, c=722, m=2
 A i=1031, c=466, m=2
 A i=1032, c=1068, m=2
 A i=1033, c=5514, m=2
 A i=1034, c=914, m=2
 A i=1035, c=2740, m=2
 A i=1036, c=1032, m=2
 A i=1037, c=775, m=2
 A i=1038, c=2146, m=2
 A i=1039, c=2205, m=2
 A i=1040, c=1227, m=2
 A i=1041, c=2565, m=2
 A i=1042, c=2195, m=2
 A i=1043, c=7821, m=1
 A i=1044, c=2520, m=2
 A i=1045, c=1860, m=2
 A i=1046, c=484, m=4
 A i=1047, c=3400, m=2
 A i=1048, c=1754, m=2
 A i=1049, c=260, m=6
 A i=1050, c=1765, m=2
 A i=1051, c=1181, m=1
 A i=1052, c=2632, m=1
 A i=1053, c=2661, m=1
 A i=1054, c=3943, m=2
 A i=1055, c=2719, m=1
 A i=1056, c=2262, m=1
 A i=1057, c=3309, m=1
 A i=1058, c=6461, m=1
 A i=1059, c=1156, m=2
 A i=1060, c=541, m=2
 A i=1061, c=741, m=2
 A i=1062, c=769, m=2
 A i=1063, c=6007, m=1
 A i=1064, c=6136, m=1
 A i=1065, c=2958, m=1
 A i=1066, c=2959, m=1
 A i=1067, c=4579, m=2
 A i=1068, c=714, m=2
 A i=1069, c=1724, m=2
 A i=1070, c=600, m=2
 A i=1071, c=1154, m=2
 A i=1072, c=1119, m=2
 A i=1073, c=1208, m=2
 A i=1074, c=2474, m=2
 A i=1075, c=4901, m=2
 A i=1076, c=7740, m=2
 A i=1077, c=990, m=2
 A i=1078, c=1431, m=2
 A i=1079, c=7479, m=1
 A i=1080, c=7477, m=1
 A i=1081, c=777, m=2
 A i=1082, c=649, m=2
 A i=1083, c=460, m=2
 A i=1084, c=2140, m=2
 A i=1085, c=2475, m=1
 A i=1086, c=2478, m=1
 A i=1087, c=778, m=2
 A i=1088, c=591, m=2
 A i=1089, c=292, m=2
 A i=1090, c=1743, m=1
 A i=1091, c=1158, m=1
 A i=1092, c=3376, m=2
 A i=1093, c=897, m=2
 A i=1094, c=991, m=2
 A i=1095, c=2037, m=2
 A i=1096, c=568, m=2
 A i=1097, c=609, m=2
 A i=1098, c=1002, m=2
 A i=1099, c=536, m=2
 A i=1100, c=335, m=2
 A i=1101, c=1810, m=2
 A i=1102, c=4423, m=2
 A i=1103, c=665, m=2
 A i=1104, c=598, m=2
 A i=1105, c=1220, m=2
 A i=1106, c=8014, m=2
 A i=1107, c=655, m=2
 A i=1108, c=2086, m=2
 A i=1109, c=955, m=2
 A i=1110, c=4185, m=1
 A i=1111, c=6283, m=1
 A i=1112, c=563, m=2
 A i=1113, c=6779, m=2
 A i=1114, c=553, m=4
 A i=1115, c=458, m=2
 A i=1116, c=1705, m=2
 A i=1117, c=529, m=2
 A i=1118, c=1691, m=2
 A i=1119, c=1950, m=2
 A i=1120, c=767, m=2
 A i=1121, c=1735, m=2
 A i=1122, c=1492, m=2
 A i=1123, c=978, m=4
 A i=1124, c=1352, m=1
 A i=1125, c=1377, m=1
 A i=1126, c=2645, m=2
 A i=1127, c=1069, m=1
 A i=1128, c=1284, m=1
 A i=1129, c=1794, m=2
 A i=1130, c=726, m=1
 A i=1131, c=727, m=1
 A i=1132, c=772, m=4
 A i=1133, c=988, m=2
 A i=1134, c=2455, m=1
 A i=1135, c=2594, m=1
 A i=1136, c=614, m=2
 A i=1137, c=1259, m=2
 A i=1138, c=2596, m=1
 A i=1139, c=2963, m=1
 A i=1140, c=613, m=2
 A i=1141, c=4652, m=2
 A i=1142, c=4854, m=2
 A i=1143, c=1824, m=2
 A i=1144, c=605, m=2
 A i=1145, c=1033, m=1
 A i=1146, c=603, m=2
 A i=1147, c=1014, m=2
 A i=1148, c=572, m=2
 A i=1149, c=6548, m=1
 A i=1150, c=7139, m=1
 A i=1151, c=754, m=2
 A i=1152, c=432, m=4
 A i=1153, c=873, m=2
 A i=1154, c=7968, m=1
 A i=1155, c=1772, m=2
 A i=1156, c=7131, m=1
 A i=1157, c=549, m=2
 A i=1158, c=1160, m=2
 A i=1159, c=3963, m=2
 A i=1160, c=2319, m=2
 A i=1161, c=1781, m=1
 A i=1162, c=853, m=2
 A i=1163, c=2971, m=2
 A i=1164, c=1163, m=2
 A i=1165, c=1520, m=2
 A i=1166, c=1333, m=2
 A i=1167, c=2429, m=1
 A i=1168, c=2423, m=1
 A i=1169, c=7314, m=2
 A i=1170, c=1637, m=2
 A i=1171, c=1613, m=2
 A i=1172, c=1, m=38912
 A i=1173, c=1194, m=2
 B i=0, 0=1180, 1=1
 B i=1, 0=1045, 1=1
 B i=2, 0=2423, 1=1
 B i=3, 0=2429, 1=1
 B i=4, 0=1036, 1=1
 B i=5, 0=1047, 1=1
 B i=6, 0=1327, 1=1
 B i=7, 0=1328, 1=1
 B i=8, 0=2234, 1=1
 B i=9, 0=1781, 1=1
 B i=10, 0=4181, 1=1
 B i=11, 0=8363, 1=1
 B i=12, 0=7918, 1=1
 B i=13, 0=2177, 1=1
 B i=14, 0=7131, 1=1
 B i=15, 0=2132, 1=1
 B i=16, 0=7968, 1=1
 B i=17, 0=2001, 1=1
 B i=18, 0=2440, 1=1
 B i=19, 0=7139, 1=1
 B i=20, 0=6548, 1=1
 B i=21, 0=702, 1=1
 B i=22, 0=1304, 1=1
 B i=23, 0=1026, 1=1
 B i=24, 0=1033, 1=1
 B i=25, 0=1260, 1=1
 B i=26, 0=9996, 1=1
 B i=27, 0=1704, 1=1
 B i=28, 0=1713, 1=1
 B i=29, 0=1698, 1=1
 B i=30, 0=2963, 1=1
 B i=31, 0=2596, 1=1
 B i=32, 0=1700, 1=1
 B i=33, 0=2555, 1=1
 B i=34, 0=2594, 1=1
 B i=35, 0=2455, 1=1
 B i=36, 0=2554, 1=1
 B i=37, 0=727, 1=1
 B i=38, 0=726, 1=1
 B i=39, 0=718, 1=1
 B i=40, 0=1284, 1=1
 B i=41, 0=1069, 1=1
 B i=42, 0=716, 1=1
 B i=43, 0=1377, 1=1
 B i=44, 0=1268, 1=1
 B i=45, 0=1352, 1=1
 B i=46, 0=1893, 1=1
 B i=47, 0=4338, 1=1
 B i=48, 0=3123, 1=1
 B i=49, 0=910, 1=1
 B i=50, 0=909, 1=1
 B i=51, 0=7041, 1=1
 B i=52, 0=688, 1=1
 B i=53, 0=496, 1=1
 B i=54, 0=1859, 1=1
 B i=55, 0=1454, 1=1
 B i=56, 0=6283, 1=1
 B i=57, 0=4185, 1=1
 B i=58, 0=1082, 1=1
 B i=59, 0=3733, 1=1
 B i=60, 0=2470, 1=1
 B i=61, 0=2591, 1=1
 B i=62, 0=2530, 1=1
 B i=63, 0=2896, 1=1
 B i=64, 0=1316, 1=1
 B i=65, 0=1947, 1=1
 B i=66, 0=811, 1=1
 B i=67, 0=1838, 1=1
 B i=68, 0=1266, 1=1
 B i=69, 0=8664, 1=1
 B i=70, 0=1343, 1=1
 B i=71, 0=1788, 1=1
 B i=72, 0=2228, 1=1
 B i=73, 0=996, 1=1
 B i=74, 0=995, 1=1
 B i=75, 0=3205, 1=1
 B i=76, 0=1158, 1=1
 B i=77, 0=1743, 1=1
 B i=78, 0=2393, 1=1
 B i=79, 0=976, 1=1
 B i=80, 0=739, 1=1
 B i=81, 0=2478, 1=1
 B i=82, 0=2475, 1=1
 B i=83, 0=6040, 1=1
 B i=84, 0=4180, 1=1
 B i=85, 0=3466, 1=1
 B i=86, 0=3605, 1=1
 B i=87, 0=7477, 1=1
 B i=88, 0=7479, 1=1
 B i=89, 0=1056, 1=1
 B i=90, 0=889, 1=1
 B i=91, 0=1017, 1=1
 B i=92, 0=1021, 1=1
 B i=93, 0=2353, 1=1
 B i=94, 0=1310, 1=1
 B i=95, 0=1933, 1=1
 B i=96, 0=1058, 1=1
 B i=97, 0=682, 1=1
 B i=98, 0=7197, 1=1
 B i=99, 0=9402, 1=1
 B i=100, 0=3278, 1=1
 B i=101, 0=2959, 1=1
 B i=102, 0=2958, 1=1
 B i=103, 0=6136, 1=1
 B i=104, 0=6007, 1=1
 B i=105, 0=4883, 1=1
 B i=106, 0=8749, 1=1
 B i=107, 0=2579, 1=1
 B i=108, 0=2481, 1=1
 B i=109, 0=6461, 1=1
 B i=110, 0=3309, 1=1
 B i=111, 0=2262, 1=1
 B i=112, 0=2719, 1=1
 B i=113, 0=7821, 1=1
 B i=114, 0=2661, 1=1
 B i=115, 0=2632, 1=1
 B i=116, 0=1181, 1=1
 B i=117, 0=4023, 1=1
 B i=118, 0=1754, 1=2
 B i=119, 0=3400, 1=2
 B i=120, 0=1860, 1=2
 B i=121, 0=887, 1=2
 B i=122, 0=2520, 1=2
 B i=123, 0=3943, 1=2
 B i=124, 0=668, 1=2
 B i=125, 0=2195, 1=2
 B i=126, 0=2565, 1=2
 B i=127, 0=1227, 1=2
 B i=128, 0=2205, 1=2
 B i=129, 0=2146, 1=2
 B i=130, 0=775, 1=2
 B i=131, 0=1032, 1=2
 B i=132, 0=2740, 1=2
 B i=133, 0=914, 1=2
 B i=134, 0=5514, 1=2
 B i=135, 0=1068, 1=2
 B i=136, 0=466, 1=2
 B i=137, 0=722, 1=2
 B i=138, 0=1164, 1=2
 B i=139, 0=459, 1=2
 B i=140, 0=494, 1=2
 B i=141, 0=6443, 1=2
 B i=142, 0=1156, 1=2
 B i=143, 0=541, 1=2
 B i=144, 0=741, 1=2
 B i=145, 0=769, 1=2
 B i=146, 0=4224, 1=2
 B i=147, 0=825, 1=2
 B i=148, 0=4579, 1=2
 B i=149, 0=714, 1=2
 B i=150, 0=1724, 1=2
 B i=151, 0=707, 1=2
 B i=152, 0=1849, 1=2
 B i=153, 0=1233, 1=2
 B i=154, 0=522, 1=2
 B i=155, 0=1470, 1=2
 B i=156, 0=1162, 1=2
 B i=157, 0=654, 1=2
 B i=158, 0=7002, 1=2
 B i=159, 0=1188, 1=2
 B i=160, 0=378, 1=2
 B i=161, 0=799, 1=2
 B i=162, 0=1323, 1=2
 B i=163, 0=2418, 1=2
 B i=164, 0=861, 1=2
 B i=165, 0=600, 1=2
 B i=166, 0=1154, 1=2
 B i=167, 0=526, 1=2
 B i=168, 0=1511, 1=2
 B i=169, 0=733, 1=2
 B i=170, 0=953, 1=2
 B i=171, 0=4249, 1=2
 B i=172, 0=3131, 1=2
 B i=173, 0=570, 1=2
 B i=174, 0=982, 1=2
 B i=175, 0=2674, 1=2
 B i=176, 0=888, 1=2
 B i=177, 0=2154, 1=2
 B i=178, 0=3091, 1=2
 B i=179, 0=3669, 1=2
 B i=180, 0=1658, 1=2
 B i=181, 0=611, 1=2
 B i=182, 0=1119, 1=2
 B i=183, 0=1463, 1=2
 B i=184, 0=596, 1=2
 B i=185, 0=1208, 1=2
 B i=186, 0=2474, 1=2
 B i=187, 0=1329, 1=2
 B i=188, 0=521, 1=2
 B i=189, 0=4901, 1=2
 B i=190, 0=7740, 1=2
 B i=191, 0=990, 1=2
 B i=192, 0=1431, 1=2
 B i=193, 0=813, 1=2
 B i=194, 0=777, 1=2
 B i=195, 0=706, 1=2
 B i=196, 0=461, 1=2
 B i=197, 0=649, 1=2
 B i=198, 0=843, 1=2
 B i=199, 0=2845, 1=2
 B i=200, 0=1118, 1=2
 B i=201, 0=518, 1=2
 B i=202, 0=460, 1=2
 B i=203, 0=2140, 1=2
 B i=204, 0=508, 1=2
 B i=205, 0=457, 1=2
 B i=206, 0=478, 1=2
 B i=207, 0=778, 1=2
 B i=208, 0=1476, 1=2
 B i=209, 0=1628, 1=2
 B i=210, 0=591, 1=2
 B i=211, 0=3266, 1=2
 B i=212, 0=474, 1=2
 B i=213, 0=2231, 1=2
 B i=214, 0=1693, 1=2
 B i=215, 0=4891, 1=2
 B i=216, 0=292, 1=2
 B i=217, 0=436, 1=2
 B i=218, 0=3376, 1=2
 B i=219, 0=7490, 1=2
 B i=220, 0=2598, 1=2
 B i=221, 0=4724, 1=2
 B i=222, 0=506, 1=2
 B i=223, 0=897, 1=2
 B i=224, 0=991, 1=2
 B i=225, 0=2037, 1=2
 B i=226, 0=876, 1=2
 B i=227, 0=667, 1=2
 B i=228, 0=564, 1=2
 B i=229, 0=568, 1=2
 B i=230, 0=1243, 1=2
 B i=231, 0=3743, 1=2
 B i=232, 0=1542, 1=2
 B i=233, 0=672, 1=2
 B i=234, 0=587, 1=2
 B i=235, 0=5680, 1=2
 B i=236, 0=4886, 1=2
 B i=237, 0=1010, 1=2
 B i=238, 0=1354, 1=2
 B i=239, 0=2437, 1=2
 B i=240, 0=1949, 1=2
 B i=241, 0=844, 1=2
 B i=242, 0=609, 1=2
 B i=243, 0=785, 1=2
 B i=244, 0=1002, 1=2
 B i=245, 0=536, 1=2
 B i=246, 0=1240, 1=2
 B i=247, 0=410, 1=2
 B i=248, 0=628, 1=2
 B i=249, 0=1607, 1=2
 B i=250, 0=750, 1=2
 B i=251, 0=335, 1=2
 B i=252, 0=1471, 1=2
 B i=253, 0=2407, 1=2
 B i=254, 0=512, 1=2
 B i=255, 0=1810, 1=2
 B i=256, 0=4423, 1=2
 B i=257, 0=665, 1=2
 B i=258, 0=315, 1=2
 B i=259, 0=773, 1=2
 B i=260, 0=957, 1=2
 B i=261, 0=2496, 1=2
 B i=262, 0=598, 1=2
 B i=263, 0=1220, 1=2
 B i=264, 0=4151, 1=2
 B i=265, 0=8014, 1=2
 B i=266, 0=655, 1=2
 B i=267, 0=1345, 1=2
 B i=268, 0=981, 1=2
 B i=269, 0=1169, 1=2
 B i=270, 0=2215, 1=2
 B i=271, 0=1414, 1=2
 B i=272, 0=2086, 1=2
 B i=273, 0=955, 1=2
 B i=274, 0=952, 1=2
 B i=275, 0=563, 1=2
 B i=276, 0=659, 1=2
 B i=277, 0=6779, 1=2
 B i=278, 0=1348, 1=2
 B i=279, 0=687, 1=2
 B i=280, 0=458, 1=2
 B i=281, 0=1705, 1=2
 B i=282, 0=529, 1=2
 B i=283, 0=1691, 1=2
 B i=284, 0=3907, 1=2
 B i=285, 0=1034, 1=2
 B i=286, 0=1950, 1=2
 B i=287, 0=658, 1=2
 B i=288, 0=566, 1=2
 B i=289, 0=1402, 1=2
 B i=290, 0=1179, 1=2
 B i=291, 0=671, 1=2
 B i=292, 0=1387, 1=2
 B i=293, 0=2495, 1=2
 B i=294, 0=636, 1=2
 B i=295, 0=662, 1=2
 B i=296, 0=632, 1=2
 B i=297, 0=800, 1=2
 B i=298, 0=3469, 1=2
 B i=299, 0=767, 1=2
 B i=300, 0=1735, 1=2
 B i=301, 0=971, 1=2
 B i=302, 0=1111, 1=2
 B i=303, 0=1766, 1=2
 B i=304, 0=2660, 1=2
 B i=305, 0=3699, 1=2
 B i=306, 0=1394, 1=2
 B i=307, 0=630, 1=2
 B i=308, 0=548, 1=2
 B i=309, 0=1112, 1=2
 B i=310, 0=1191, 1=2
 B i=311, 0=1538, 1=2
 B i=312, 0=4665, 1=2
 B i=313, 0=2779, 1=2
 B i=314, 0=849, 1=2
 B i=315, 0=851, 1=2
 B i=316, 0=1232, 1=2
 B i=317, 0=2549, 1=2
 B i=318, 0=3226, 1=2
 B i=319, 0=1598, 1=2
 B i=320, 0=1210, 1=2
 B i=321, 0=599, 1=2
 B i=322, 0=1505, 1=2
 B i=323, 0=407, 1=2
 B i=324, 0=1514, 1=2
 B i=325, 0=664, 1=2
 B i=326, 0=2041, 1=2
 B i=327, 0=1149, 1=2
 B i=328, 0=6505, 1=2
 B i=329, 0=697, 1=2
 B i=330, 0=895, 1=2
 B i=331, 0=2014, 1=2
 B i=332, 0=6553, 1=2
 B i=333, 0=597, 1=2
 B i=334, 0=5082, 1=2
 B i=335, 0=569, 1=2
 B i=336, 0=2548, 1=2
 B i=337, 0=986, 1=2
 B i=338, 0=2217, 1=2
 B i=339, 0=486, 1=2
 B i=340, 0=1939, 1=2
 B i=341, 0=1493, 1=2
 B i=342, 0=4490, 1=2
 B i=343, 0=937, 1=2
 B i=344, 0=1078, 1=2
 B i=345, 0=940, 1=2
 B i=346, 0=358, 1=2
 B i=347, 0=2378, 1=2
 B i=348, 0=1053, 1=2
 B i=349, 0=3797, 1=2
 B i=350, 0=882, 1=2
 B i=351, 0=1492, 1=2
 B i=352, 0=2395, 1=2
 B i=353, 0=1741, 1=2
 B i=354, 0=828, 1=2
 B i=355, 0=1613, 1=2
 B i=356, 0=400, 1=2
 B i=357, 0=1286, 1=2
 B i=358, 0=2645, 1=2
 B i=359, 0=1794, 1=2
 B i=360, 0=9026, 1=2
 B i=361, 0=760, 1=2
 B i=362, 0=1142, 1=2
 B i=363, 0=592, 1=2
 B i=364, 0=2658, 1=2
 B i=365, 0=571, 1=2
 B i=366, 0=3279, 1=2
 B i=367, 0=807, 1=2
 B i=368, 0=988, 1=2
 B i=369, 0=614, 1=2
 B i=370, 0=3741, 1=2
 B i=371, 0=8330, 1=2
 B i=372, 0=4127, 1=2
 B i=373, 0=4664, 1=2
 B i=374, 0=2402, 1=2
 B i=375, 0=864, 1=2
 B i=376, 0=360, 1=2
 B i=377, 0=2570, 1=2
 B i=378, 0=1770, 1=2
 B i=379, 0=1479, 1=2
 B i=380, 0=717, 1=2
 B i=381, 0=1023, 1=2
 B i=382, 0=3335, 1=2
 B i=383, 0=838, 1=2
 B i=384, 0=1350, 1=2
 B i=385, 0=1259, 1=2
 B i=386, 0=613, 1=2
 B i=387, 0=1969, 1=2
 B i=388, 0=935, 1=2
 B i=389, 0=801, 1=2
 B i=390, 0=939, 1=2
 B i=391, 0=1980, 1=2
 B i=392, 0=684, 1=2
 B i=393, 0=552, 1=2
 B i=394, 0=1359, 1=2
 B i=395, 0=2165, 1=2
 B i=396, 0=2934, 1=2
 B i=397, 0=1857, 1=2
 B i=398, 0=1552, 1=2
 B i=399, 0=8284, 1=2
 B i=400, 0=2421, 1=2
 B i=401, 0=1757, 1=2
 B i=402, 0=4652, 1=2
 B i=403, 0=4854, 1=2
 B i=404, 0=2597, 1=2
 B i=405, 0=1824, 1=2
 B i=406, 0=648, 1=2
 B i=407, 0=2156, 1=2
 B i=408, 0=605, 1=2
 B i=409, 0=1672, 1=2
 B i=410, 0=603, 1=2
 B i=411, 0=1157, 1=2
 B i=412, 0=848, 1=2
 B i=413, 0=925, 1=2
 B i=414, 0=428, 1=2
 B i=415, 0=439, 1=2
 B i=416, 0=1014, 1=2
 B i=417, 0=2081, 1=2
 B i=418, 0=9195, 1=2
 B i=419, 0=2121, 1=2
 B i=420, 0=1864, 1=2
 B i=421, 0=1448, 1=2
 B i=422, 0=1389, 1=2
 B i=423, 0=572, 1=2
 B i=424, 0=4192, 1=2
 B i=425, 0=6484, 1=2
 B i=426, 0=453, 1=2
 B i=427, 0=1057, 1=2
 B i=428, 0=2827, 1=2
 B i=429, 0=301, 1=2
 B i=430, 0=764, 1=2
 B i=431, 0=7247, 1=2
 B i=432, 0=1467, 1=2
 B i=433, 0=2891, 1=2
 B i=434, 0=1434, 1=2
 B i=435, 0=1331, 1=2
 B i=436, 0=8163, 1=2
 B i=437, 0=1039, 1=2
 B i=438, 0=565, 1=2
 B i=439, 0=959, 1=2
 B i=440, 0=944, 1=2
 B i=441, 0=5090, 1=2
 B i=442, 0=779, 1=2
 B i=443, 0=585, 1=2
 B i=444, 0=754, 1=2
 B i=445, 0=873, 1=2
 B i=446, 0=830, 1=2
 B i=447, 0=1008, 1=2
 B i=448, 0=441, 1=2
 B i=449, 0=2255, 1=2
 B i=450, 0=607, 1=2
 B i=451, 0=918, 1=2
 B i=452, 0=1659, 1=2
 B i=453, 0=1022, 1=2
 B i=454, 0=651, 1=2
 B i=455, 0=669, 1=2
 B i=456, 0=2038, 1=2
 B i=457, 0=1309, 1=2
 B i=458, 0=1400, 1=2
 B i=459, 0=430, 1=2
 B i=460, 0=1748, 1=2
 B i=461, 0=580, 1=2
 B i=462, 0=1413, 1=2
 B i=463, 0=1772, 1=2
 B i=464, 0=1185, 1=2
 B i=465, 0=5030, 1=2
 B i=466, 0=549, 1=2
 B i=467, 0=1129, 1=2
 B i=468, 0=743, 1=2
 B i=469, 0=7051, 1=2
 B i=470, 0=701, 1=2
 B i=471, 0=2261, 1=2
 B i=472, 0=1509, 1=2
 B i=473, 0=1550, 1=2
 B i=474, 0=908, 1=2
 B i=475, 0=902, 1=2
 B i=476, 0=2167, 1=2
 B i=477, 0=498, 1=2
 B i=478, 0=2973, 1=2
 B i=479, 0=1024, 1=2
 B i=480, 0=1197, 1=2
 B i=481, 0=7589, 1=2
 B i=482, 0=1209, 1=2
 B i=483, 0=814, 1=2
 B i=484, 0=1219, 1=2
 B i=485, 0=757, 1=2
 B i=486, 0=1836, 1=2
 B i=487, 0=1160, 1=2
 B i=488, 0=2284, 1=2
 B i=489, 0=2209, 1=2
 B i=490, 0=916, 1=2
 B i=491, 0=500, 1=2
 B i=492, 0=1019, 1=2
 B i=493, 0=650, 1=2
 B i=494, 0=645, 1=2
 B i=495, 0=1204, 1=2
 B i=496, 0=1685, 1=2
 B i=497, 0=3963, 1=2
 B i=498, 0=1752, 1=2
 B i=499, 0=413, 1=2
 B i=500, 0=2319, 1=2
 B i=501, 0=4565, 1=2
 B i=502, 0=853, 1=2
 B i=503, 0=1071, 1=2
 B i=504, 0=1384, 1=2
 B i=505, 0=1621, 1=2
 B i=506, 0=2775, 1=2
 B i=507, 0=2547, 1=2
 B i=508, 0=2971, 1=2
 B i=509, 0=1163, 1=2
 B i=510, 0=7013, 1=2
 B i=511, 0=1280, 1=2
 B i=512, 0=2239, 1=2
 B i=513, 0=2009, 1=2
 B i=514, 0=1520, 1=2
 B i=515, 0=1333, 1=2
 B i=516, 0=994, 1=2
 B i=517, 0=1633, 1=2
 B i=518, 0=1437, 1=2
 B i=519, 0=2302, 1=2
 B i=520, 0=443, 1=2
 B i=521, 0=2138, 1=2
 B i=522, 0=679, 1=2
 B i=523, 0=2098, 1=2
 B i=524, 0=930, 1=2
 B i=525, 0=1198, 1=2
 B i=526, 0=804, 1=2
 B i=527, 0=738, 1=2
 B i=528, 0=1602, 1=2
 B i=529, 0=1618, 1=2
 B i=530, 0=542, 1=2
 B i=531, 0=2503, 1=2
 B i=532, 0=746, 1=2
 B i=533, 0=9300, 1=2
 B i=534, 0=2426, 1=2
 B i=535, 0=513, 1=2
 B i=536, 0=3759, 1=2
 B i=537, 0=1489, 1=2
 B i=538, 0=1381, 1=2
 B i=539, 0=790, 1=2
 B i=540, 0=1608, 1=2
 B i=541, 0=1996, 1=2
 B i=542, 0=8022, 1=2
 B i=543, 0=871, 1=2
 B i=544, 0=1013, 1=2
 B i=545, 0=2507, 1=2
 B i=546, 0=483, 1=2
 B i=547, 0=1126, 1=2
 B i=548, 0=520, 1=2
 B i=549, 0=539, 1=2
 B i=550, 0=7314, 1=2
 B i=551, 0=1194, 1=2
 B i=552, 0=499, 1=2
 B i=553, 0=933, 1=2
 B i=554, 0=7494, 1=2
 B i=555, 0=724, 1=2
 B i=556, 0=1451, 1=2
 B i=557, 0=6972, 1=2
 B i=558, 0=5080, 1=2
 B i=559, 0=1217, 1=2
 B i=560, 0=619, 1=2
 B i=561, 0=1765, 1=2
 B i=562, 0=946, 1=2
 B i=563, 0=1091, 1=2
 B i=564, 0=796, 1=2
 B i=565, 0=2131, 1=2
 B i=566, 0=1548, 1=2
 B i=567, 0=1171, 1=2
 B i=568, 0=919, 1=2
 B i=569, 0=1977, 1=2
 B i=570, 0=3771, 1=2
 B i=571, 0=950, 1=2
 B i=572, 0=1637, 1=2
 B i=573, 0=812, 1=3
 B i=574, 0=806, 1=3
 B i=575, 0=1539, 1=3
 B i=576, 0=371, 1=3
 B i=577, 0=798, 1=3
 B i=578, 0=514, 1=3
 B i=579, 0=1212, 1=3
 B i=580, 0=788, 1=3
 B i=581, 0=794, 1=3
 B i=582, 0=793, 1=3
 B i=583, 0=593, 1=3
 B i=584, 0=4340, 1=3
 B i=585, 0=675, 1=3
 B i=586, 0=1459, 1=3
 B i=587, 0=823, 1=3
 B i=588, 0=1124, 1=3
 B i=589, 0=617, 1=3
 B i=590, 0=543, 1=4
 B i=591, 0=929, 1=4
 B i=592, 0=1012, 1=4
 B i=593, 0=1599, 1=4
 B i=594, 0=332, 1=4
 B i=595, 0=394, 1=4
 B i=596, 0=467, 1=4
 B i=597, 0=347, 1=4
 B i=598, 0=970, 1=4
 B i=599, 0=355, 1=4
 B i=600, 0=444, 1=4
 B i=601, 0=434, 1=4
 B i=602, 0=401, 1=4
 B i=603, 0=661, 1=4
 B i=604, 0=497, 1=4
 B i=605, 0=680, 1=4
 B i=606, 0=485, 1=4
 B i=607, 0=303, 1=4
 B i=608, 0=963, 1=4
 B i=609, 0=689, 1=4
 B i=610, 0=595, 1=4
 B i=611, 0=998, 1=4
 B i=612, 0=579, 1=4
 B i=613, 0=641, 1=4
 B i=614, 0=312, 1=4
 B i=615, 0=447, 1=4
 B i=616, 0=765, 1=4
 B i=617, 0=792, 1=4
 B i=618, 0=719, 1=4
 B i=619, 0=1035, 1=4
 B i=620, 0=547, 1=4
 B i=621, 0=1288, 1=4
 B i=622, 0=1015, 1=4
 B i=623, 0=421, 1=4
 B i=624, 0=468, 1=4
 B i=625, 0=490, 1=4
 B i=626, 0=575, 1=4
 B i=627, 0=353, 1=4
 B i=628, 0=452, 1=4
 B i=629, 0=1151, 1=4
 B i=630, 0=1802, 1=4
 B i=631, 0=588, 1=4
 B i=632, 0=383, 1=4
 B i=633, 0=412, 1=4
 B i=634, 0=745, 1=4
 B i=635, 0=735, 1=4
 B i=636, 0=634, 1=4
 B i=637, 0=405, 1=4
 B i=638, 0=1131, 1=4
 B i=639, 0=980, 1=4
 B i=640, 0=437, 1=4
 B i=641, 0=663, 1=4
 B i=642, 0=1418, 1=4
 B i=643, 0=983, 1=4
 B i=644, 0=433, 1=4
 B i=645, 0=517, 1=4
 B i=646, 0=310, 1=4
 B i=647, 0=528, 1=4
 B i=648, 0=562, 1=4
 B i=649, 0=584, 1=4
 B i=650, 0=385, 1=4
